Store ID,Store Name,Business ID,Merchant Store ID,Payout Date,Currency,Subtotal,Subtotal Tax Passed by DoorDash to Merchant,Commission,Commission Tax,Drive Charge,Marketing Fees (for historical reference only) | (All discounts and fees),Marketing Fee Tax (for historical reference only) | (Taxes on any applicable marketing fees),Alcohol Flat Fee,Alcohol Flat Fee Tax,Bag Fee,Bag Fee Tax,Cup Fee,Cup Fee Tax,Snap Ebt Discount,Error Charges,Adjustments | (for historical reference only),Total Before Adjustments,Net Payout,Transactions Start Local Date,Transactions End Local Date,Transactions Start UTC Date,Transactions End UTC Date,Payout ID,Payout Status,Tax Remitted by DoorDash to State,Printer Fee,Tablet Fee,Payment Processing Fee,Delivery Order Fee,Pickup Order Fee,Subscription Fee,Customer Discounts from Marketing | (Funded by You),Customer Discounts from Marketing | (Funded by DoorDash),Customer Discounts from Marketing | (Funded by a Third-party),Marketing Fees | (Including any applicable taxes),DoorDash Marketing Credit,Third-party Contribution,Adjustments
684491,McDonald's (10671-LAKEWOOD),5579,10671,2025-07-28,USD,4835.37,0.00,544.10,0.00,0.00,808.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.41,11.32,3455.26,3466.58,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502068525,PAID,288.26,0.00,0.00,0.00,0.00,0.00,0.00,-704.04,-12.48,0.00,-104.56,12.48,0.00,11.32
684546,McDonald's (32379-MIRABELLA),5579,32379,2025-07-28,USD,9979.86,0.00,1119.45,0.00,0.00,1759.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.15,56.08,6988.44,7044.52,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502064606,PAID,588.73,0.00,0.00,0.00,0.00,0.00,0.00,-1517.27,-66.86,0.00,-242.55,66.86,0.00,56.08
684559,McDonald's (16832-BROWARD & 1ST),5579,16832,2025-07-28,USD,7889.74,0.00,984.55,0.00,0.00,1608.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.63,46.23,5185.90,5232.13,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502069759,PAID,448.91,0.00,0.00,0.00,0.00,0.00,0.00,-1408.68,-63.11,0.00,-199.98,63.11,0.00,46.23
684904,"McDonald's (29261-BOCA RATON, BOCA CENTER RELO)",5579,29261,2025-07-28,USD,3299.30,0.00,376.09,0.00,0.00,481.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.37,16.19,2378.64,2394.83,2025-07-21,2025-07-27,2025-07-21,2025-07-28,502063932,PAID,198.69,0.00,0.00,0.00,0.00,0.00,0.00,-411.90,-41.63,0.00,-69.30,41.63,0.00,16.19
684906,McDonald's (24106-PALM AIRE),5579,24106,2025-07-28,USD,3571.02,0.00,406.68,0.00,0.00,603.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.16,18.95,2492.53,2511.48,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502074236,PAID,211.74,0.00,0.00,0.00,0.00,0.00,0.00,-518.51,-27.68,0.00,-85.14,27.68,0.00,18.95
684917,McDonald's (24636-COPANS RD. & I - 95),5579,24636,2025-07-28,USD,3781.47,0.00,447.35,0.00,0.00,725.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.94,19.65,2577.96,2597.61,2025-07-21,2025-07-27,2025-07-21,2025-07-28,502072970,PAID,217.94,0.00,0.00,0.00,0.00,0.00,0.00,-635.13,-40.04,0.00,-90.09,40.04,0.00,19.65
684918,McDonald's (6653-DEERFIELD BEACH),5579,6653,2025-07-28,USD,6331.73,0.00,710.38,0.00,0.00,967.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.86,25.02,4513.38,4538.40,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502064879,PAID,383.27,0.00,0.00,0.00,0.00,0.00,0.00,-840.39,-18.15,0.00,-126.72,18.15,0.00,25.02
685069,McDonald's (4112-SAMPLE ROAD),5579,4112,2025-07-28,USD,5519.63,0.00,621.74,0.00,0.00,881.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.66,27.12,3999.06,4026.18,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502074037,PAID,331.84,0.00,0.00,0.00,0.00,0.00,0.00,-763.36,-21.97,0.00,-117.81,21.97,0.00,27.12
685071,McDonald's (36313-ATLANTIC EXTENSION II),5579,36313,2025-07-28,USD,2242.06,0.00,264.49,0.00,0.00,404.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.86,12.43,1495.47,1507.90,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502070196,PAID,129.39,0.00,0.00,0.00,0.00,0.00,0.00,-352.76,-31.78,0.00,-51.48,31.78,0.00,12.43
685073,McDonald's (1585-A & F),5579,1585,2025-07-28,USD,5425.17,0.00,659.25,0.00,0.00,898.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.61,28.31,3825.06,3853.37,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502065175,PAID,322.62,0.00,0.00,0.00,0.00,0.00,0.00,-779.45,-29.32,0.00,-118.80,29.32,0.00,28.31
685633,McDonald's (1868-PEMBROKE PINES),5579,1868,2025-07-28,USD,7365.13,0.00,830.38,0.00,0.00,1233.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.53,40.81,5229.41,5270.22,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502072775,PAID,439.99,0.00,0.00,0.00,0.00,0.00,0.00,-1073.43,-6.29,0.00,-160.38,6.29,0.00,40.81
686273,McDonald's (10881-CONGRESS & 22ND),5579,10881,2025-07-28,USD,10908.81,0.00,1348.54,0.00,0.00,1706.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179.57,52.46,7674.25,7726.71,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502068106,PAID,656.48,0.00,0.00,0.00,0.00,0.00,0.00,-1487.66,-51.37,0.00,-218.79,51.37,0.00,52.46
687543,McDonald's (3482-BOYNTON BEACH),5579,3482,2025-07-28,USD,4567.42,0.00,546.28,0.00,0.00,888.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.41,17.92,3097.32,3115.24,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502073955,PAID,265.60,0.00,0.00,0.00,0.00,0.00,0.00,-773.57,-6.98,0.00,-114.84,6.98,0.00,17.92
687850,McDonald's (5002-CYPRESS CREEK & POWERLINE),5579,5002,2025-07-28,USD,3815.50,0.00,427.66,0.00,0.00,640.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.65,16.39,2710.55,2726.94,2025-07-21,2025-07-28,2025-07-21,2025-07-28,502062410,PAID,227.43,0.00,0.00,0.00,0.00,0.00,0.00,-559.46,-5.21,0.00,-81.18,5.21,0.00,16.39
688121,McDonald's (7253-BAY COLONY),5579,7253,2025-07-28,USD,2591.11,0.00,296.16,0.00,0.00,408.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.85,12.80,1852.87,1865.67,2025-07-21,2025-07-27,2025-07-21,2025-07-28,502068963,PAID,156.41,0.00,0.00,0.00,0.00,0.00,0.00,-347.84,-8.69,0.00,-60.39,8.69,0.00,12.80
677517,McDonald's (1013-NORTH POMPANO),5579,1013,2025-07-21,USD,2122.44,0.00,244.02,0.00,0.00,323.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.15,14.15,1543.82,1557.97,2025-07-14,2025-07-20,2025-07-14,2025-07-21,500273202,PAID,130.23,0.00,0.00,0.00,0.00,0.00,0.00,-257.12,-4.94,0.00,-66.33,4.94,0.00,14.15
680307,McDonald's (10397-SUNRISE/PINE ISLAND),5579,10397,2025-07-21,USD,2611.54,0.00,308.08,0.00,0.00,349.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.14,13.28,1941.78,1955.06,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500285141,PAID,161.46,0.00,0.00,0.00,0.00,0.00,0.00,-281.23,-22.61,0.00,-68.31,22.61,0.00,13.28
680368,McDonald's (2533-LAUDERDALE LAKES),5579,2533,2025-07-21,USD,5851.78,0.00,726.30,0.00,0.00,930.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.59,86.21,3999.78,4085.99,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500283854,PAID,352.31,0.00,0.00,0.00,0.00,0.00,0.00,-751.03,-68.64,0.00,-179.08,68.64,0.00,86.21
680384,McDonald's (13565-GALT OCEAN MILE),5579,13565,2025-07-21,USD,928.25,0.00,109.79,0.00,0.00,159.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.34,6.13,653.54,659.67,2025-07-14,2025-07-20,2025-07-14,2025-07-21,500274579,PAID,54.91,0.00,0.00,0.00,0.00,0.00,0.00,-135.82,-8.00,0.00,-23.76,8.00,0.00,6.13
680386,McDonald's (2011-CORAL RIDGE),5579,2011,2025-07-21,USD,2972.85,0.00,339.13,0.00,0.00,481.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.51,17.61,2139.87,2157.48,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500273293,PAID,180.97,0.00,0.00,0.00,0.00,0.00,0.00,-381.35,-10.84,0.00,-99.99,10.84,0.00,17.61
680392,McDonald's (22008-OAKLAND & 55TH),5579,22008,2025-07-21,USD,12126.11,0.00,1547.90,0.00,0.00,2311.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.08,64.40,8077.57,8141.97,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500285918,PAID,710.76,0.00,0.00,0.00,0.00,0.00,0.00,-1911.83,-64.66,0.00,-399.73,64.66,0.00,64.40
680394,McDonald's (17009-OAKLAND & HIATUS),5579,17009,2025-07-21,USD,3422.73,0.00,407.78,0.00,0.00,692.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.24,15.85,2292.36,2308.21,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500287295,PAID,198.35,0.00,0.00,0.00,0.00,0.00,0.00,-570.58,-18.39,0.00,-121.77,18.39,0.00,15.85
684427,McDonald's (681-COMMERCIAL),5579,681,2025-07-21,USD,3018.81,0.00,342.19,0.00,0.00,477.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.31,35.05,2146.55,2181.60,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500277518,PAID,183.26,0.00,0.00,0.00,0.00,0.00,0.00,-386.68,-12.87,0.00,-91.08,12.87,0.00,35.05
684429,McDonald's (6712-EXECUTIVE),5579,6712,2025-07-21,USD,2989.73,0.00,352.46,0.00,0.00,407.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.73,12.75,2174.77,2187.52,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500278090,PAID,182.64,0.00,0.00,0.00,0.00,0.00,0.00,-329.56,-54.60,0.00,-78.21,54.60,0.00,12.75
684443,McDonald's (7732-OAKLAND FOREST),5579,7732,2025-07-21,USD,6349.81,0.00,748.89,0.00,0.00,912.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.25,33.37,4577.76,4611.13,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500286410,PAID,387.05,0.00,0.00,0.00,0.00,0.00,0.00,-744.61,-77.94,0.00,-168.30,77.94,0.00,33.37
684444,McDonald's (7158-I-95 & SUNRISE),5579,7158,2025-07-21,USD,4809.11,0.00,605.57,0.00,0.00,643.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.60,32.72,3467.44,3500.16,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500273622,PAID,293.36,0.00,0.00,0.00,0.00,0.00,0.00,-543.28,-77.17,0.00,-100.22,77.17,0.00,32.72
684455,"McDonald's (27555-SUNRISE, COMMERCIAL & 94TH)",5579,27555,2025-07-21,USD,2935.50,0.00,325.58,0.00,0.00,567.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.02,5.09,1982.00,1987.09,2025-07-14,2025-07-20,2025-07-14,2025-07-21,500283476,PAID,172.69,0.00,0.00,0.00,0.00,0.00,0.00,-463.95,-4.00,0.00,-103.95,4.00,0.00,5.09
684457,McDonald's (5990-SOUTHGATE),5579,5990,2025-07-21,USD,4261.67,0.00,498.74,0.00,0.00,622.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.40,26.53,3083.47,3110.00,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500274840,PAID,258.80,0.00,0.00,0.00,0.00,0.00,0.00,-506.23,-58.96,0.00,-115.83,58.96,0.00,26.53
684468,McDonald's (2565-5TH AVENUE),5579,2565,2025-07-21,USD,4418.66,0.00,500.83,0.00,0.00,722.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.83,25.21,3152.95,3178.16,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500274264,PAID,267.60,0.00,0.00,0.00,0.00,0.00,0.00,-585.43,-9.69,0.00,-136.62,9.69,0.00,25.21
684472,McDonald's (3555-TAMARAC),5579,3555,2025-07-21,USD,4589.10,0.00,571.03,0.00,0.00,722.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.99,22.08,3251.50,3273.58,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500284076,PAID,279.44,0.00,0.00,0.00,0.00,0.00,0.00,-582.99,-16.62,0.00,-139.59,16.62,0.00,22.08
684476,McDonald's (12885-MCNAB & ROCK ISLAND),5579,12885,2025-07-21,USD,8291.25,0.00,1121.29,0.00,0.00,1159.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.61,43.99,5817.44,5861.43,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500276543,PAID,508.65,0.00,0.00,0.00,0.00,0.00,0.00,-941.12,-90.49,0.00,-218.79,90.49,0.00,43.99
684491,McDonald's (10671-LAKEWOOD),5579,10671,2025-07-21,USD,5086.14,0.00,587.45,0.00,0.00,713.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.32,22.96,3777.72,3800.68,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500277322,PAID,312.33,0.00,0.00,0.00,0.00,0.00,0.00,-588.91,-39.52,0.00,-124.74,39.52,0.00,22.96
684546,McDonald's (32379-MIRABELLA),5579,32379,2025-07-21,USD,11117.19,0.00,1246.79,0.00,0.00,2061.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.37,53.49,7699.47,7752.96,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500275909,PAID,652.47,0.00,0.00,0.00,0.00,0.00,0.00,-1709.12,-102.69,0.00,-352.44,102.69,0.00,53.49
684559,McDonald's (16832-BROWARD & 1ST),5579,16832,2025-07-21,USD,9148.50,0.00,1168.59,0.00,0.00,1735.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.07,45.44,6040.97,6086.41,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500276065,PAID,534.30,0.00,0.00,0.00,0.00,0.00,0.00,-1454.71,-51.50,0.00,-281.16,51.50,0.00,45.44
684904,"McDonald's (29261-BOCA RATON, BOCA CENTER RELO)",5579,29261,2025-07-21,USD,3238.21,0.00,369.87,0.00,0.00,522.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.38,18.43,2315.42,2333.85,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500287044,PAID,195.62,0.00,0.00,0.00,0.00,0.00,0.00,-424.53,-23.56,0.00,-98.01,23.56,0.00,18.43
684906,McDonald's (24106-PALM AIRE),5579,24106,2025-07-21,USD,3702.21,0.00,410.32,0.00,0.00,683.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.95,18.22,2559.90,2578.12,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500276117,PAID,217.82,0.00,0.00,0.00,0.00,0.00,0.00,-562.62,-21.89,0.00,-120.42,21.89,0.00,18.22
684917,McDonald's (24636-COPANS RD. & I - 95),5579,24636,2025-07-21,USD,3944.13,0.00,477.49,0.00,0.00,698.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.53,20.18,2742.67,2762.85,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500281167,PAID,235.84,0.00,0.00,0.00,0.00,0.00,0.00,-566.77,-7.42,0.00,-131.67,7.42,0.00,20.18
684918,McDonald's (6653-DEERFIELD BEACH),5579,6653,2025-07-21,USD,4979.21,0.00,585.01,0.00,0.00,645.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.69,29.94,3629.70,3659.64,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500274900,PAID,311.33,0.00,0.00,0.00,0.00,0.00,0.00,-520.08,-10.25,0.00,-125.73,10.25,0.00,29.94
685069,McDonald's (4112-SAMPLE ROAD),5579,4112,2025-07-21,USD,5432.98,0.00,619.14,0.00,0.00,845.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.60,27.47,3903.06,3930.53,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500274830,PAID,330.99,0.00,0.00,0.00,0.00,0.00,0.00,-670.32,-26.09,0.00,-174.86,26.09,0.00,27.47
685071,McDonald's (36313-ATLANTIC EXTENSION II),5579,36313,2025-07-21,USD,2486.23,0.00,291.19,0.00,0.00,512.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.09,11.03,1636.86,1647.89,2025-07-14,2025-07-20,2025-07-14,2025-07-21,500279343,PAID,142.05,0.00,0.00,0.00,0.00,0.00,0.00,-431.90,-25.31,0.00,-80.19,25.31,0.00,11.03
685073,McDonald's (1585-A & F),5579,1585,2025-07-21,USD,5796.74,0.00,720.46,0.00,0.00,869.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.67,25.29,4124.59,4149.88,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500275485,PAID,355.37,0.00,0.00,0.00,0.00,0.00,0.00,-697.75,-22.81,0.00,-171.27,22.81,0.00,25.29
685633,McDonald's (1868-PEMBROKE PINES),5579,1868,2025-07-21,USD,8073.90,0.00,933.28,0.00,0.00,1262.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.16,71.14,5671.79,5742.93,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500273075,PAID,487.44,0.00,0.00,0.00,0.00,0.00,0.00,-1035.96,-70.94,0.00,-226.71,70.94,0.00,71.14
686273,McDonald's (10881-CONGRESS & 22ND),5579,10881,2025-07-21,USD,10382.68,0.00,1316.94,0.00,0.00,1435.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178.02,83.69,7451.81,7535.50,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500279407,PAID,635.69,0.00,0.00,0.00,0.00,0.00,0.00,-1173.56,-145.22,0.00,-262.35,145.22,0.00,83.69
687543,McDonald's (3482-BOYNTON BEACH),5579,3482,2025-07-21,USD,3764.52,0.00,469.56,0.00,0.00,604.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.92,24.52,2672.08,2696.60,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500273530,PAID,225.62,0.00,0.00,0.00,0.00,0.00,0.00,-494.08,-63.99,0.00,-110.88,63.99,0.00,24.52
687850,McDonald's (5002-CYPRESS CREEK & POWERLINE),5579,5002,2025-07-21,USD,3277.87,0.00,385.38,0.00,0.00,471.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.71,16.69,2365.19,2381.88,2025-07-14,2025-07-20,2025-07-14,2025-07-21,500285987,PAID,201.61,0.00,0.00,0.00,0.00,0.00,0.00,-370.61,-27.55,0.00,-100.98,27.55,0.00,16.69
688121,McDonald's (7253-BAY COLONY),5579,7253,2025-07-21,USD,2564.94,0.00,301.15,0.00,0.00,357.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.25,12.20,1879.83,1892.03,2025-07-14,2025-07-21,2025-07-14,2025-07-21,500282752,PAID,157.51,0.00,0.00,0.00,0.00,0.00,0.00,-285.44,-26.84,0.00,-72.27,26.84,0.00,12.20
677517,McDonald's (1013-NORTH POMPANO),5579,1013,2025-07-14,USD,2907.84,0.00,325.06,0.00,0.00,484.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.02,39.71,2070.94,2110.65,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498487307,PAID,173.78,0.00,0.00,0.00,0.00,0.00,0.00,-416.51,-5.66,0.00,-68.31,5.66,0.00,39.71
680307,McDonald's (10397-SUNRISE/PINE ISLAND),5579,10397,2025-07-14,USD,2654.92,0.00,297.43,0.00,0.00,443.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.25,37.28,1876.34,1913.62,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498486489,PAID,158.53,0.00,0.00,0.00,0.00,0.00,0.00,-388.46,-5.99,0.00,-55.44,5.99,0.00,37.28
680368,McDonald's (2533-LAUDERDALE LAKES),5579,2533,2025-07-14,USD,6382.78,0.00,778.23,0.00,0.00,1118.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.69,147.96,4312.41,4460.37,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498488778,PAID,377.55,0.00,0.00,0.00,0.00,0.00,0.00,-949.16,-40.63,0.00,-169.29,40.63,0.00,147.96
680384,McDonald's (13565-GALT OCEAN MILE),5579,13565,2025-07-14,USD,1249.20,0.00,145.56,0.00,0.00,218.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.16,55.85,879.18,935.03,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498493896,PAID,73.90,0.00,0.00,0.00,0.00,0.00,0.00,-193.55,0.00,0.00,-24.75,0.00,0.00,55.85
680386,McDonald's (2011-CORAL RIDGE),5579,2011,2025-07-14,USD,3536.13,0.00,408.80,0.00,0.00,512.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,40.53,2567.64,2608.17,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498489094,PAID,215.42,0.00,0.00,0.00,0.00,0.00,0.00,-437.45,-21.74,0.00,-75.24,21.74,0.00,40.53
680392,McDonald's (22008-OAKLAND & 55TH),5579,22008,2025-07-14,USD,13109.69,0.00,1670.59,0.00,0.00,2485.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249.86,281.92,8703.46,8985.38,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498490669,PAID,762.13,0.00,0.00,0.00,0.00,0.00,0.00,-2131.36,-101.56,0.00,-354.42,101.56,0.00,281.92
680394,McDonald's (17009-OAKLAND & HIATUS),5579,17009,2025-07-14,USD,3101.09,0.00,370.34,0.00,0.00,556.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.51,49.69,2120.32,2170.01,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498486362,PAID,181.26,0.00,0.00,0.00,0.00,0.00,0.00,-478.71,-38.53,0.00,-78.21,38.53,0.00,49.69
684427,McDonald's (681-COMMERCIAL),5579,681,2025-07-14,USD,3690.08,0.00,417.76,0.00,0.00,560.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.63,34.21,2654.73,2688.94,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498485273,PAID,220.37,0.00,0.00,0.00,0.00,0.00,0.00,-484.73,-56.12,0.00,-76.23,56.12,0.00,34.21
684429,McDonald's (6712-EXECUTIVE),5579,6712,2025-07-14,USD,2605.27,0.00,303.33,0.00,0.00,389.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.41,18.77,1857.98,1876.75,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498493941,PAID,157.72,0.00,0.00,0.00,0.00,0.00,0.00,-336.09,-15.00,0.00,-53.46,15.00,0.00,18.77
684443,McDonald's (7732-OAKLAND FOREST),5579,7732,2025-07-14,USD,6741.34,0.00,773.45,0.00,0.00,1054.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.45,187.81,4740.31,4928.12,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498490509,PAID,405.11,0.00,0.00,0.00,0.00,0.00,0.00,-892.76,-63.06,0.00,-161.37,63.06,0.00,187.81
684444,McDonald's (7158-I-95 & SUNRISE),5579,7158,2025-07-14,USD,6405.52,0.00,776.14,0.00,0.00,1048.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.34,123.48,4419.99,4543.47,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498482764,PAID,379.90,0.00,0.00,0.00,0.00,0.00,0.00,-906.48,-63.15,0.00,-141.57,63.15,0.00,123.48
684455,"McDonald's (27555-SUNRISE, COMMERCIAL & 94TH)",5579,27555,2025-07-14,USD,2451.44,0.00,277.72,0.00,0.00,397.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.12,39.05,1768.05,1807.10,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498481236,PAID,147.83,0.00,0.00,0.00,0.00,0.00,0.00,-329.24,-10.06,0.00,-68.31,10.06,0.00,39.05
684457,McDonald's (5990-SOUTHGATE),5579,5990,2025-07-14,USD,5321.35,0.00,615.53,0.00,0.00,791.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.15,82.75,3838.11,3920.86,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498491937,PAID,322.72,0.00,0.00,0.00,0.00,0.00,0.00,-671.77,-39.20,0.00,-119.79,39.20,0.00,82.75
684468,McDonald's (2565-5TH AVENUE),5579,2565,2025-07-14,USD,5074.62,0.00,573.43,0.00,0.00,871.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.72,35.70,3608.79,3644.49,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498481315,PAID,299.63,0.00,0.00,0.00,0.00,0.00,0.00,-743.26,-23.46,0.00,-128.42,23.46,0.00,35.70
684472,McDonald's (3555-TAMARAC),5579,3555,2025-07-14,USD,4474.01,0.00,559.15,0.00,0.00,666.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.01,39.34,3185.91,3225.25,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498484791,PAID,271.65,0.00,0.00,0.00,0.00,0.00,0.00,-555.07,-38.30,0.00,-111.87,38.30,0.00,39.34
684476,McDonald's (12885-MCNAB & ROCK ISLAND),5579,12885,2025-07-14,USD,8918.85,0.00,1180.17,0.00,0.00,1331.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224.85,177.86,6182.14,6360.00,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498484833,PAID,537.71,0.00,0.00,0.00,0.00,0.00,0.00,-1134.68,-103.56,0.00,-197.01,103.56,0.00,177.86
684491,McDonald's (10671-LAKEWOOD),5579,10671,2025-07-14,USD,4591.13,0.00,537.86,0.00,0.00,613.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.84,14.38,3377.88,3392.26,2025-07-07,2025-07-13,2025-07-07,2025-07-14,498485499,PAID,282.02,0.00,0.00,0.00,0.00,0.00,0.00,-517.52,-45.08,0.00,-96.03,45.08,0.00,14.38
684546,McDonald's (32379-MIRABELLA),5579,32379,2025-07-14,USD,10744.01,0.00,1209.11,0.00,0.00,1869.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.06,54.18,7536.96,7591.14,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498487957,PAID,634.15,0.00,0.00,0.00,0.00,0.00,0.00,-1596.64,-91.57,0.00,-273.24,91.57,0.00,54.18
