Date,Is Self Serve Campaign,Campaign ID,Campaign Name,Type of Promotion,Campaign Start Date,Campaign End Date,Store ID,Store Name,Currency,Orders,Sales,Customer Discounts from Marketing | (Funded by you),Customer Discounts from Marketing | (Funded by DoorDash),Customer Discounts from Marketing | (Funded by a Third-party),Marketing Fees | (Including any applicable taxes),DoorDash Marketing Credit,Third-party Contribution,Average Order Value,ROAS,New Customers Acquired,Existing Customers Acquired,Total Customers Acquired,New DP Customers Acquired,Existing DP Customers Acquired,Total DP Customers Acquired
2025-06-04,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,24.48,6.99,0.00,0.00,0.00,0.00,0.00,24.48,3.50,0,1,1,0,1,1
2025-06-05,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,4,90.30,24.76,0.00,0.00,0.00,0.00,0.00,22.58,3.65,0,3,3,0,2,2
2025-06-05,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,1,20.45,4.69,0.00,0.00,0.00,0.00,0.00,20.45,4.36,0,1,1,0,1,1
2025-06-05,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,19.38,6.99,0.00,0.00,0.00,0.00,0.00,19.38,2.77,0,1,1,0,1,1
2025-06-06,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,4,144.27,18.76,0.00,0.00,0.00,0.00,0.00,36.07,7.69,0,4,4,0,1,1
2025-06-07,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,1,24.76,6.19,0.00,0.00,0.00,0.00,0.00,24.76,4.00,1,0,1,0,0,0
2025-06-07,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,3,83.05,14.07,0.00,0.00,0.00,0.00,0.00,27.68,5.90,0,3,3,0,1,1
2025-06-09,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,2,43.51,9.38,0.00,0.00,0.00,0.00,0.00,21.76,4.64,0,1,2,0,1,2
2025-06-10,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,1,49.39,6.19,0.00,0.00,0.00,0.00,0.00,49.39,7.98,0,1,1,0,0,0
2025-06-11,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,1,20.16,5.99,0.00,0.00,0.00,0.00,0.00,20.16,3.37,0,1,1,0,1,1
2025-06-11,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,1,15.86,4.69,0.00,0.00,0.00,0.00,0.00,15.86,3.38,0,1,1,0,1,1
2025-06-12,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,2,44.03,12.18,0.00,0.00,0.00,0.00,0.00,22.02,3.61,0,2,2,0,1,1
2025-06-12,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,2,45.25,9.38,0.00,0.00,0.00,0.00,0.00,22.63,4.82,0,2,2,0,2,2
2025-06-12,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,38.54,6.99,0.00,0.00,0.00,0.00,0.00,38.54,5.51,1,0,1,0,0,0
2025-06-13,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,4,75.64,18.76,0.00,0.00,0.00,0.00,0.00,18.91,4.03,0,4,4,0,2,2
2025-06-14,false,64037fd1-de6c-4ed7-9f08-3b0e5eac5333,mcd-freelfry15-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,4,72.55,18.76,0.00,0.00,0.00,0.00,0.00,18.14,3.87,0,4,4,0,3,3
2025-06-14,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,1,26.54,6.19,0.00,0.00,0.00,0.00,0.00,26.54,4.29,0,1,1,0,1,1
2025-06-15,false,2d098b94-d85b-4a8e-b16b-9f61449e9b25,mcd-bfastsammy-060525-061525-allcx,Custom campaign,2025-06-05,2025-06-16,677517,McDonald's (1013-NORTH POMPANO),USD,2,61.46,11.98,0.00,0.00,0.00,0.00,0.00,30.73,5.13,0,2,2,0,2,2
2025-06-19,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,677517,McDonald's (1013-NORTH POMPANO),USD,1,20.77,7.19,0.00,0.00,0.00,0.00,0.00,20.77,2.89,0,1,1,0,1,1
2025-06-20,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,677517,McDonald's (1013-NORTH POMPANO),USD,1,28.47,7.19,0.00,0.00,0.00,0.00,0.00,28.47,3.96,0,1,1,0,1,1
2025-06-21,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,677517,McDonald's (1013-NORTH POMPANO),USD,1,22.67,7.19,0.00,0.00,0.00,0.00,0.00,22.67,3.15,0,0,1,0,0,1
2025-06-21,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,95.88,6.99,0.00,0.00,0.00,0.00,0.00,95.88,13.72,0,0,1,0,0,1
2025-06-22,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,677517,McDonald's (1013-NORTH POMPANO),USD,2,43.53,14.38,0.00,0.00,0.00,0.00,0.00,21.77,3.03,0,2,2,0,2,2
2025-06-24,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,677517,McDonald's (1013-NORTH POMPANO),USD,1,31.87,7.19,0.00,0.00,0.00,0.00,0.00,31.87,4.43,0,1,1,0,1,1
2025-06-25,false,1ab90f22-4581-4ef6-9a8b-01ded258aa62,mcd-free10pc15-061925-062525-dp,Custom campaign,2025-06-19,2025-06-26,677517,McDonald's (1013-NORTH POMPANO),USD,1,19.86,7.19,0.00,0.00,0.00,0.00,0.00,19.86,2.76,0,1,1,0,1,1
2025-06-27,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,677517,McDonald's (1013-NORTH POMPANO),USD,2,39.93,13.98,0.00,0.00,0.00,0.00,0.00,19.97,2.86,1,1,2,0,1,1
2025-06-28,false,4eba9762-786f-4fc4-aede-412b8bdcb990,mcd-freebm15-060125-063025-newcx-lapsed-1-v2,Custom campaign,2025-06-01,2025-07-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,21.16,6.99,0.00,0.00,0.00,0.00,0.00,21.16,3.03,1,0,1,0,0,0
2025-07-03,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,2,74.42,26.38,0.00,0.00,0.00,0.00,0.00,37.21,2.82,1,0,2,1,0,2
2025-07-05,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,4,126.52,52.76,0.00,0.00,0.00,0.00,0.00,31.63,2.40,0,3,4,0,3,4
2025-07-05,false,a416687c-8978-47eb-b459-c63481ed789a, mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,1,61.30,5.99,0.00,0.00,0.00,0.00,0.00,61.30,10.23,1,0,1,0,0,0
2025-07-06,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,1,16.38,4.89,0.00,0.00,0.00,0.00,0.00,16.38,3.35,0,0,1,0,0,0
2025-07-06,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,2,63.12,26.38,0.00,0.00,0.00,0.00,0.00,31.56,2.39,0,2,2,0,2,2
2025-07-07,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,4,106.86,52.76,0.00,0.00,0.00,0.00,0.00,26.72,2.03,0,4,4,0,4,4
2025-07-08,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,4,71.37,10.23,0.00,0.00,3.96,0.00,0.00,17.84,5.03,1,3,4,0,2,2
2025-07-08,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,3,121.24,39.57,0.00,0.00,0.00,0.00,0.00,40.41,3.06,0,3,3,0,3,3
2025-07-09,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,677517,McDonald's (1013-NORTH POMPANO),USD,4,83.20,53.56,0.00,0.00,0.00,0.00,0.00,20.80,1.55,1,2,3,1,2,3
2025-07-09,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,7,212.15,18.46,0.00,0.00,6.93,0.00,0.00,30.31,8.36,0,6,7,0,4,5
2025-07-10,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,18.15,7.39,0.00,0.00,0.00,0.00,0.00,18.15,2.46,0,1,1,0,1,1
2025-07-10,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,11,268.56,30.04,0.00,0.00,10.89,0.00,0.00,24.41,6.56,2,8,11,0,4,4
2025-07-10,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,2,48.51,7.58,0.00,0.00,0.00,0.00,0.00,24.26,6.40,0,2,2,0,1,1
2025-07-11,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,17,361.74,43.38,0.00,0.00,16.83,0.00,0.00,21.28,6.01,0,15,17,0,9,10
2025-07-11,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,3,81.49,22.17,0.00,0.00,0.00,0.00,0.00,27.16,3.68,0,2,3,0,1,2
2025-07-11,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,3,65.86,11.37,0.00,0.00,0.00,0.00,0.00,21.95,5.79,1,2,3,0,2,2
2025-07-12,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,16,359.92,42.53,0.00,0.00,15.84,0.00,0.00,22.50,6.17,1,15,16,1,12,13
2025-07-12,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,4,100.76,15.16,0.00,0.00,0.00,0.00,0.00,25.19,6.65,0,4,4,0,2,2
2025-07-13,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,5,122.76,18.95,0.00,0.00,0.00,0.00,0.00,24.55,6.48,0,5,5,0,4,4
2025-07-13,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,54.47,7.39,0.00,0.00,0.00,0.00,0.00,54.47,7.37,0,0,1,0,0,0
2025-07-13,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,13,271.34,33.80,0.00,0.00,12.87,0.00,0.00,20.87,5.81,1,11,13,1,8,10
2025-07-14,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,11,231.40,29.95,0.00,0.00,10.89,0.00,0.00,21.04,5.67,1,10,11,0,6,6
2025-07-15,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,6,122.40,16.45,0.00,0.00,5.94,0.00,0.00,20.40,5.47,0,6,6,0,4,4
2025-07-15,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,2,32.43,7.58,0.00,0.00,0.00,0.00,0.00,16.22,4.28,0,2,2,0,0,0
2025-07-15,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,21.08,7.39,0.00,0.00,0.00,0.00,0.00,21.08,2.85,0,1,1,0,0,0
2025-07-16,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,33.26,7.39,0.00,0.00,0.00,0.00,0.00,33.26,4.50,0,1,1,0,0,0
2025-07-16,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,2,36.39,7.58,0.00,0.00,0.00,0.00,0.00,18.20,4.80,0,2,2,0,2,2
2025-07-16,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,13,337.25,34.08,0.00,0.00,12.87,0.00,0.00,25.94,7.18,1,12,13,0,9,9
2025-07-17,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,2,41.86,14.78,0.00,0.00,0.00,0.00,0.00,20.93,2.83,0,2,2,0,2,2
2025-07-17,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,9,205.12,24.68,0.00,0.00,8.91,0.00,0.00,22.79,6.11,0,9,9,0,6,6
2025-07-18,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,8,178.81,22.67,0.00,0.00,7.92,0.00,0.00,22.35,5.85,0,7,8,0,5,5
2025-07-19,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,12,246.97,32.97,0.00,0.00,11.88,0.00,0.00,20.58,5.51,0,10,12,0,8,10
2025-07-19,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,44.80,7.39,0.00,0.00,0.00,0.00,0.00,44.80,6.06,0,1,1,0,0,0
2025-07-20,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,5,107.48,18.95,0.00,0.00,0.00,0.00,0.00,21.50,5.67,0,5,5,0,3,3
2025-07-20,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,9,181.03,24.43,0.00,0.00,8.91,0.00,0.00,20.11,5.43,1,8,9,1,5,6
2025-07-21,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,2,53.43,14.78,0.00,0.00,0.00,0.00,0.00,26.72,3.62,0,1,2,0,1,1
2025-07-21,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,677517,McDonald's (1013-NORTH POMPANO),USD,10,248.41,26.76,0.00,0.00,9.90,0.00,0.00,24.84,6.78,2,8,10,2,7,9
2025-07-22,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,3,107.14,22.17,0.00,0.00,0.00,0.00,0.00,35.71,4.83,1,1,3,0,1,1
2025-07-22,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,677517,McDonald's (1013-NORTH POMPANO),USD,2,32.63,7.58,0.00,0.00,0.00,0.00,0.00,16.32,4.30,0,2,2,0,1,1
2025-07-22,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,2025-07-23,677517,McDonald's (1013-NORTH POMPANO),USD,8,195.52,22.16,0.00,0.00,7.92,0.00,0.00,24.44,6.50,0,8,8,0,5,5
2025-07-23,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,22.97,7.39,0.00,0.00,0.00,0.00,0.00,22.97,3.11,0,1,1,0,1,1
2025-07-23,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,2025-07-23,677517,McDonald's (1013-NORTH POMPANO),USD,2,28.85,4.33,0.00,0.00,1.98,0.00,0.00,14.43,4.57,0,2,2,0,1,1
2025-07-23,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,677517,McDonald's (1013-NORTH POMPANO),USD,5,186.97,23.84,0.00,0.00,4.95,0.00,0.00,37.39,6.49,1,3,5,0,3,3
2025-07-24,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,677517,McDonald's (1013-NORTH POMPANO),USD,7,177.24,31.94,0.00,0.00,6.93,0.00,0.00,25.32,4.56,0,7,7,0,5,5
2025-07-24,true,293f9f1d-1f38-4dda-ae4b-d30c39da5df6,"Buy 1, get 1 free promotion 07/25/2025","Buy N, get one",2025-07-24,2025-08-11,677517,McDonald's (1013-NORTH POMPANO),USD,3,46.76,14.77,0.00,0.00,2.97,0.00,0.00,15.59,2.64,0,3,3,0,2,2
2025-07-25,true,293f9f1d-1f38-4dda-ae4b-d30c39da5df6,"Buy 1, get 1 free promotion 07/25/2025","Buy N, get one",2025-07-24,2025-08-11,677517,McDonald's (1013-NORTH POMPANO),USD,1,13.07,4.09,0.00,0.00,0.99,0.00,0.00,13.07,2.57,0,1,1,0,1,1
2025-07-25,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,677517,McDonald's (1013-NORTH POMPANO),USD,10,272.17,45.81,0.00,0.00,9.90,0.00,0.00,27.22,4.89,0,9,10,0,5,5
2025-07-25,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,677517,McDonald's (1013-NORTH POMPANO),USD,1,26.38,13.39,0.00,0.00,0.00,0.00,0.00,26.38,1.97,0,1,1,0,1,1
2025-07-26,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,677517,McDonald's (1013-NORTH POMPANO),USD,6,194.18,28.22,0.00,0.00,5.94,0.00,0.00,32.36,5.68,1,5,6,0,4,4
2025-07-26,true,293f9f1d-1f38-4dda-ae4b-d30c39da5df6,"Buy 1, get 1 free promotion 07/25/2025","Buy N, get one",2025-07-24,2025-08-11,677517,McDonald's (1013-NORTH POMPANO),USD,1,33.94,5.99,0.00,0.00,0.99,0.00,0.00,33.94,4.86,0,1,1,0,1,1
2025-07-27,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,677517,McDonald's (1013-NORTH POMPANO),USD,1,31.26,5.00,0.00,0.00,0.99,0.00,0.00,31.26,5.22,0,1,1,0,0,0
2025-07-27,true,293f9f1d-1f38-4dda-ae4b-d30c39da5df6,"Buy 1, get 1 free promotion 07/25/2025","Buy N, get one",2025-07-24,2025-08-11,677517,McDonald's (1013-NORTH POMPANO),USD,4,76.96,26.55,0.00,0.00,3.96,0.00,0.00,19.24,2.52,1,3,4,0,3,3
2025-07-28,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,23.47,7.39,0.00,0.00,0.00,0.00,0.00,23.47,3.18,0,1,1,0,1,1
2025-07-28,true,293f9f1d-1f38-4dda-ae4b-d30c39da5df6,"Buy 1, get 1 free promotion 07/25/2025","Buy N, get one",2025-07-24,2025-08-11,677517,McDonald's (1013-NORTH POMPANO),USD,1,19.54,4.09,0.00,0.00,0.99,0.00,0.00,19.54,3.85,0,1,1,0,1,1
2025-07-29,true,293f9f1d-1f38-4dda-ae4b-d30c39da5df6,"Buy 1, get 1 free promotion 07/25/2025","Buy N, get one",2025-07-24,2025-08-11,677517,McDonald's (1013-NORTH POMPANO),USD,3,56.48,14.77,0.00,0.00,2.97,0.00,0.00,18.83,3.18,0,3,3,0,3,3
2025-07-29,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,677517,McDonald's (1013-NORTH POMPANO),USD,5,154.11,24.10,0.00,0.00,4.95,0.00,0.00,30.82,5.31,0,4,4,0,1,1
2025-07-29,false,9a5df6df-5e69-4add-b00b-acdf1b06fcdb,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,677517,McDonald's (1013-NORTH POMPANO),USD,1,33.56,11.09,0.00,0.00,0.00,0.00,0.00,33.56,3.03,0,1,1,0,1,1
2025-07-29,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,29.04,7.39,0.00,0.00,0.00,0.00,0.00,29.04,3.93,0,1,1,0,1,1
2025-07-30,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,677517,McDonald's (1013-NORTH POMPANO),USD,7,187.15,33.73,0.00,0.00,6.93,0.00,0.00,26.74,4.60,0,6,7,0,5,6
2025-07-30,true,293f9f1d-1f38-4dda-ae4b-d30c39da5df6,"Buy 1, get 1 free promotion 07/25/2025","Buy N, get one",2025-07-24,2025-08-11,677517,McDonald's (1013-NORTH POMPANO),USD,3,52.67,16.17,0.00,0.00,2.97,0.00,0.00,17.56,2.75,0,3,3,0,3,3
2025-07-30,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,677517,McDonald's (1013-NORTH POMPANO),USD,1,23.76,13.39,0.00,0.00,0.00,0.00,0.00,23.76,1.77,0,1,1,0,1,1
2025-07-30,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,677517,McDonald's (1013-NORTH POMPANO),USD,1,20.05,7.39,0.00,0.00,0.00,0.00,0.00,20.05,2.71,1,0,1,1,0,1
2025-07-31,false,5b640747-30fa-4881-aae7-31086eaaba46,mcd-free10pcnuggs-071125-081425-custom,Custom campaign,2025-07-11,2025-08-15,677517,McDonald's (1013-NORTH POMPANO),USD,1,9.98,7.39,0.00,0.00,0.00,0.00,0.00,9.98,1.35,1,0,1,0,0,0
